""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"ASV"
"ASV6418"	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Synechococcales"	"Cyanobiaceae"	"Synechococcus_CC9902"	"ASV6418"
"ASV6419"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"Phycisphaera"	"ASV6419"
"ASV6420"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Izimaplasmatales"	"Izimaplasmataceae"	NA	"ASV6420"
"ASV6424"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Aquibacter"	"ASV6424"
"ASV6426"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Ectothiorhodospirales"	"Ectothiorhodospiraceae"	NA	"ASV6426"
"ASV6427"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Sva0081_sediment_group"	"ASV6427"
"ASV6429"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Woeseiaceae"	"JTB255_marine_benthic_group"	"ASV6429"
"ASV6433"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Haloferula"	"ASV6433"
"ASV6434"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	NA	"ASV6434"
"ASV6437"	"Archaea"	"Thaumarchaeota"	"Nitrososphaeria"	"Nitrosopumilales"	"Nitrosopumilaceae"	NA	"ASV6437"
"ASV6443"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Nitrincolaceae"	"Neptuniibacter"	"ASV6443"
"ASV6444"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	"ASV6444"
"ASV6445"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"	"ASV6445"
"ASV6446"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA	"ASV6446"
"ASV6447"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	"ASV6447"
"ASV6449"	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Balneolales"	"Balneolaceae"	"Balneola"	"ASV6449"
"ASV6450"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	"ASV6450"
"ASV6451"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV6451"
"ASV6452"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA	"ASV6452"
"ASV6454"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Porticoccaceae"	"C1-B045"	"ASV6454"
"ASV6455"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	"ASV6455"
"ASV6457"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	"ASV6457"
"ASV6459"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV6459"
"ASV6461"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methyloligellaceae"	"Methyloceanibacter"	"ASV6461"
"ASV6463"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Kangiellaceae"	"Kangiella"	"ASV6463"
"ASV6464"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Roseibacillus"	"ASV6464"
"ASV6466"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Algicola"	"ASV6466"
"ASV6468"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV6468"
"ASV6473"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"Urania-1B-19_marine_sediment_group"	"ASV6473"
"ASV6474"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	NA	"ASV6474"
"ASV6475"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"SEEP-SRB1"	"ASV6475"
"ASV6476"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"	"ASV6476"
"ASV6477"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	"ASV6477"
"ASV6478"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV6478"
"ASV6480"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Arenicellales"	"Arenicellaceae"	"Candidatus_Thiosymbion"	"ASV6480"
"ASV6481"	"Bacteria"	"Bacteroidetes"	"Rhodothermia"	"Rhodothermales"	"Rhodothermaceae"	NA	"ASV6481"
"ASV6483"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	NA	"ASV6483"
"ASV6484"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV6484"
"ASV6489"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Croceicoccus"	"ASV6489"
"ASV6490"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Epulopiscium"	"ASV6490"
"ASV6492"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV6492"
"ASV6494"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Candidatus_Carsonella"	"ASV6494"
"ASV6495"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Candidatus_Carsonella"	"ASV6495"
"ASV6498"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Desulfofaba"	"ASV6498"
"ASV6499"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Endozoicomonadaceae"	"Kistimonas"	"ASV6499"
"ASV6501"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Kordiimonadales"	"Temperatibacteraceae"	"Temperatibacter"	"ASV6501"
"ASV6502"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	"ASV6502"
"ASV6503"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	"ASV6503"
"ASV6505"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV6505"
"ASV6506"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	"ASV6506"
"ASV6508"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6508"
"ASV6509"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Moritellaceae"	"Paramoritella"	"ASV6509"
"ASV6510"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6510"
"ASV6512"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"SN8"	"ASV6512"
"ASV6514"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	NA	"ASV6514"
"ASV6518"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	"ASV6518"
"ASV6520"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	"Pseudobacteriovorax"	"ASV6520"
"ASV6521"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	"ASV6521"
"ASV6522"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV6522"
"ASV6523"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	"ASV6523"
"ASV6526"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Terasakiellaceae"	NA	"ASV6526"
"ASV6530"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV6530"
"ASV6531"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	NA	"ASV6531"
"ASV6537"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Spongiibacteraceae"	NA	"ASV6537"
"ASV6540"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	NA	"ASV6540"
"ASV6541"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Verruc-01"	"ASV6541"
"ASV6550"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Litoricolaceae"	"Litoricola"	"ASV6550"
"ASV6552"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV6552"
"ASV6553"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	NA	"ASV6553"
"ASV6555"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	NA	"ASV6555"
"ASV6560"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6560"
"ASV6562"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	NA	"ASV6562"
"ASV6564"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Terasakiellaceae"	"Terasakiella"	"ASV6564"
"ASV6565"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"	"ASV6565"
"ASV6566"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiomicrospirales"	"Thioglobaceae"	NA	"ASV6566"
"ASV6568"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	NA	"ASV6568"
"ASV6570"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6570"
"ASV6571"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	NA	"ASV6571"
"ASV6574"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6574"
"ASV6581"	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Nostocales"	"Oscillatoriaceae"	"Planktothricoides_SR001"	"ASV6581"
"ASV6584"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Neiella"	"ASV6584"
"ASV6586"	"Archaea"	"Thaumarchaeota"	"Nitrososphaeria"	"Nitrosopumilales"	"Nitrosopumilaceae"	"Cenarchaeum"	"ASV6586"
"ASV6592"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Midichloriaceae"	"MD3-55"	"ASV6592"
"ASV6593"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV6593"
"ASV6595"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV6595"
"ASV6597"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	"ASV6597"
"ASV6600"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	"ASV6600"
"ASV6601"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6601"
"ASV6602"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	NA	"ASV6602"
"ASV6603"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV6603"
"ASV6604"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"XY-R5"	"ASV6604"
"ASV6605"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Magnetospiraceae"	NA	"ASV6605"
"ASV6608"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	NA	"ASV6608"
"ASV6609"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6609"
"ASV6615"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Terasakiellaceae"	"Aestuariispira"	"ASV6615"
"ASV6619"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	"ASV6619"
"ASV6621"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Family_XII"	"Fusibacter"	"ASV6621"
"ASV6623"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV6623"
"ASV6624"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Thiovulaceae"	"Sulfurimonas"	"ASV6624"
"ASV6626"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Haloferula"	"ASV6626"
"ASV6627"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV6627"
"ASV6628"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	"ASV6628"
"ASV6633"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	"ASV6633"
"ASV6634"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV6634"
"ASV6635"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	"ASV6635"
"ASV6639"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"Desulfopila"	"ASV6639"
"ASV6641"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	"ASV6641"
"ASV6643"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	"ASV6643"
"ASV6646"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV6646"
"ASV6648"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Tenderiales"	"Tenderiaceae"	"Candidatus_Tenderia"	"ASV6648"
"ASV6649"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Winogradskyella"	"ASV6649"
"ASV6650"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	NA	"ASV6650"
"ASV6652"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV6652"
"ASV6654"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"XY-R5"	"ASV6654"
"ASV6655"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_4"	NA	"ASV6655"
"ASV6656"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	NA	"ASV6656"
"ASV6657"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"	"ASV6657"
"ASV6658"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6658"
"ASV6659"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	"Francisella"	"ASV6659"
"ASV6660"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"	"ASV6660"
"ASV6661"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	NA	"ASV6661"
"ASV6663"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	"ASV6663"
"ASV6664"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Kangiellaceae"	"Kangiella"	"ASV6664"
"ASV6665"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"ASV6665"
"ASV6667"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV6667"
"ASV6668"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV6668"
"ASV6671"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	"ASV6671"
"ASV6673"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV6673"
"ASV6678"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Caldicoprobacteraceae"	"Caldicoprobacter"	"ASV6678"
"ASV6679"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Stappiaceae"	"Pseudovibrio"	"ASV6679"
"ASV6685"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Arenicellales"	"Arenicellaceae"	"HTCC5015"	"ASV6685"
"ASV6686"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV6686"
"ASV6691"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Coraliomargarita"	"ASV6691"
"ASV6693"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	"ASV6693"
"ASV6696"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Arcobacter"	"ASV6696"
"ASV6697"	"Bacteria"	"Hydrogenedentes"	"Hydrogenedentia"	"Hydrogenedentiales"	"Hydrogenedensaceae"	NA	"ASV6697"
"ASV6698"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV6698"
"ASV6700"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	NA	"ASV6700"
"ASV6701"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	"ASV6701"
"ASV6702"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	NA	"ASV6702"
"ASV6703"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"ASV6703"
"ASV6705"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"	"ASV6705"
"ASV6706"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV6706"
"ASV6707"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"BD2-7"	NA	"ASV6707"
"ASV6708"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV6708"
"ASV6710"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	"ASV6710"
"ASV6713"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	"ASV6713"
"ASV6715"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	"ASV6715"
"ASV6716"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Candidatus_Carsonella"	"ASV6716"
"ASV6717"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Candidatus_Carsonella"	"ASV6717"
"ASV6718"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Candidatus_Carsonella"	"ASV6718"
"ASV6721"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6721"
"ASV6722"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Phyllobacterium"	"ASV6722"
"ASV6724"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	NA	"ASV6724"
"ASV6726"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Magnetospiraceae"	NA	"ASV6726"
"ASV6728"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"MWH-UniP1_aquatic_group"	"ASV6728"
"ASV6731"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"Maricaulis"	"ASV6731"
"ASV6732"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Endozoicomonadaceae"	"Endozoicomonas"	"ASV6732"
"ASV6734"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6734"
"ASV6735"	"Bacteria"	"Epsilonbacteraeota"	"Campylobacteria"	"Campylobacterales"	"Thiovulaceae"	"Sulfurimonas"	"ASV6735"
"ASV6736"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Agaribacter"	"ASV6736"
"ASV6739"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	NA	"ASV6739"
"ASV6740"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Marinomonadaceae"	"Marinomonas"	"ASV6740"
"ASV6744"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV6744"
"ASV6746"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Peptococcus"	"ASV6746"
"ASV6749"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"	"ASV6749"
"ASV6750"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"Oceanicaulis"	"ASV6750"
"ASV6751"	"Bacteria"	"Deferribacteres"	"Deferribacteres"	"Deferribacterales"	"Deferribacteraceae"	"Denitrovibrio"	"ASV6751"
"ASV6753"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV6753"
"ASV6757"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"	"ASV6757"
"ASV6758"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"	"ASV6758"
"ASV6759"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	NA	"ASV6759"
"ASV6760"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Abyssivirga"	"ASV6760"
"ASV6761"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_4"	"Crassaminicella"	"ASV6761"
"ASV6762"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV6762"
"ASV6767"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	"ASV6767"
"ASV6778"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	NA	"ASV6778"
"ASV6780"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	NA	"ASV6780"
"ASV6781"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV6781"
"ASV6783"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	"ASV6783"
"ASV6785"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Trueperaceae"	"Truepera"	"ASV6785"
"ASV6787"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Parvularculaceae"	NA	"ASV6787"
"ASV6788"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Saccharophagus"	"ASV6788"
"ASV6789"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	"Sva0996_marine_group"	"ASV6789"
